post_id,text,comment_time
2100538,"Сверх держава, пацаны!",1637253625
2100538,"Невероятно, аттракцион невиданной щедрости.",1637254277
2100538,"УРАААААА! Наконец-то заживём! Спасибо путин, давно небыло так хорошо!!!!!",1637254984
2100117,чем дороже путинская отрава тем крепче здоровье ...😆,1637229653
2100117,"Если на входе теперь нужно ставить специальных людей для считывания кода,то удивительно если товар в этом магазине не станет дороже.",1637229679
2100117,"...меньше денег у человека,он больше покупает продуктов питания...Дайте этой бухгалтерше приз КВНа !😊",1637229758
2100117,"Удивительная оперативность статистики, через год после повышения цен. Аплодирует стоя.",1637229838
2100117,"Пусть минфин перестанет покупать валюту и рубль окрепнит.Все равно все из за границы везём, значит и товары в рублях дешевле станут и не надо будет % ставку поднимать.",1637229927
2100117,Километры лицемерия!,1637229932
2100117,"""Чем меньше доход, тем больший его процент уходит на товары первой необходимости."" Это урок экономики пятый класс, блин! Но говорит это ПРЕДСЕДАТЕЛЬ ЦЕНТРАЛЬНОГО БАНКА!!! ОНа к кому, интересно, обращалась с этой азбукой??? господи, какие же они все бесявые!",1637229938
2100117,"Интересно и каким же образом снизить рост цен? Искуственно? Типо во всем виноваты проклятущие капиталисты, давайте заставлять их снижать цены? Людей за идиотов держат",1637230030
2100117,Всеми способами разгоняют инфляцию.,1637230098
2100117,"Призыватели все призывают и призывают ,а дел так и нет👎👎👎",1637230303
2099649,"Ну-ка, гавнорыла, шо там у хохлов, гав-гав, барбосы, голос!",1637171760
2099649,"как они умело скрыли дефолт за три года, бесполезная система которая ничего не производит , только ресурсы выкачивает",1637171984
2099649,18%,1637228804
2098853,🇷🇺🇷🇺🇷🇺👍🏻🇷🇺🇷🇺🇷🇺,1637109378
2098678,"Концлагерь по всем направлениям
- - -
Внезапное введение куаркодизации в масштабах всей страны федеральным законом (!) наводит на мысль, что главной целью всего процесса неуклонного отъема прав и свобод у населения она и являлась с самого начала; не «победа над ковидом» и даже не всеобщая вакцинация, а именно она, родимая. Голикова уже проболталась, что «QR-коды должны стать столь же важным документом, как паспорт».

Напомню, что власти объявили – с 1 февраля по всей стране без предъявления «сертификата о прививке» (он же в просторечии «куар-код») нельзя будет летать на самолетах, ездить в поездах, ходить в кафе и рестораны, кинотеатры и театры, фитнес-клубы и любые учреждения торговли, кроме (пока!) продуктовых. При этом, согласно задумке, в самом куар-коде будут зашифрованы не только сведения о прививке, но и вообще все сведения о человеке – ФИО, дата рождения, пол, возраст, место проживания и т.д.

Изменения настолько масштабные, что тут, похоже, часть даже самой упоротой части «россиян» начала что-то подозревать, и с ее стороны даже послышалось слабое блеяние – мол, да, мы согласны, что проколоть нужно всех и без всяких сантиментов, но куар-коды – может, это все же чересчур?..

QR как паспорт
Однако мало кто понимает, в чем же реальная цель куар-кодов – дальше того, что он «заменит паспорт», размышления обычно не идут. Хотя можно было бы задать вопрос: если цель, по Голиковой, сделать куар-код сначала «таким же важным, как паспорт», а потом и вовсе «заменить им паспорт» - то почему все проводится в обстановке такой чрезвычайщины? В конце концов, мы же понимаем – цифровизация на дворе, то, сё. Почему бы просто не объявить «постепенную замену» - чтобы паспорт не таскать в кармане, а гордо предъявлять везде свой смартфон? Это ведь стильно, модно, молодежно!
Очевидно, что дело не в простой «замене», и куар-код – это будет не совсем паспорт. А точнее – это будет гораздо большее, чем паспорт. Очевидно, что в концепции, которую на наших глазах проводят в жизнь, куар-код из «удостоверения личности» превращается в ПРОПУСК. Например, в то же кафе. Или в цирк. Или в магазин стройтоваров.

QR как пропуск
Так что же, новый куар-код – это не паспорт, а пропуск? Нет, этот ответ тоже неполный. Пропуск – но тоже непростой.

QR как отмена денег
Если еще вдуматься – становится ясно, что куар-код есть инструмент… снижения покупательной способности денег, а в пределе – и вовсе их отмены. В этом нетрудно убедиться. Допустим, у вас полный кошелек денег, но нет куар-кода, а вы хотите, к примеру, пообедать в кафе. Что это будет означать после 1 февраля? Что ваши деньги БЕССИЛЬНЫ купить вам обед, в этом смысле они для вас – пустые бумажки. И точно так же ваши деньги не смогут купить вам билет на самолет, на поезд, в цирк и на концерт Аллы Пугачевой.

Тут сам собой вспоминается великий роман «Золотой теленок» - и даже видится в новом свете. Остап Бендер в последних частях романа уже раздобыл себе заветный миллион – но с огорчением убедился, что в условиях строящегося совка он почти не имеет возможностей его потратить. Из нашего 21 века мы сегодня понимаем, в чем дело: Остап в стране Советов был как бы «непривитый», соответственно – не имел куар-кода, поэтому его, хоть с деньгами, хоть без – никуда не пускали. Он не мог ни вселиться в гостиницу, ни сходить в ресторан, отданный под «мероприятие». Вот так вещь из 20-х годов 20-го века становится абсолютно «жизненной» в 20-х 21 века…

Причем заметьте – деньги снижают свою покупательную способность не «вообще» (как в случае с инфляцией), а как бы конкретно у вас, в вашем кармане. Правда, если таких как вы лишенцев будет 60% - то, очевидно, замедлится скорость обращения денег во всем потребительском секторе, а ведь коэффициент монетизации (наполненности экономики деньгами) в России и так один из самых низких среди развитых стран. В результате, естественно, потребительский сектор (и так не шибко развитый) начнет усиленно отмирать – но эту жертву, похоже, власти с легкостью готовы принести. ЗАЧЕМ? Да потому что не для экономики это все делается…

Но если не для экономики – то для чего? Кто-то скажет, что «для победы над эпидемией» - но столь громоздкий инструмент явно гораздо шире любой «пандемии», тем более такой хилой, как нынешняя. Невозможно поверить, что в России сначала переделают все законодательство под удушение прав и свобод, а через год снова переделают на «как было». Нет – права отменяют вовсе не для того, чтобы их когда-то возвращать.

QR как прописка
Но тема денег – это теплее, пойдем далее по ней. Если еще чуть посмотреть вглубь, мы увидим, что куар-коды действуют на деньги в наших карманах с двух сторон: с одной – они снижают их покупательную способность, с другой – не дают нам их заработать. В Перми, как известно, людей без куар-кодов УЖЕ попросту не допускают на работу в офис, а в ряде регионов уже действует «правило», что не получившие куар-код граждане должны быть «отстранены от работы без сохранения содержания», то есть, попросту говоря, уволены. А это на ?6?",1637085185
2098678,А зачем это нужно?,1637085763
2097490,Гениально!,1636971821
2097490,"Я бы добавил, бедных людей делает совсем нищими.",1636971851
2097490,"Нам до инфляции в 4% мешают такие ""профи"", (как она) занимающие руководящие должности страны. 🤷🏻‍♂️",1636971970
2097490,"Забыла упомянуть, что беда от неё идёт....",1636972079
2097490,,1636972270
2097490,Капитан очевидность.,1636972425
2097490,"Увеличивая ставку, делая дороже кредиты, она серьёзно думает, что цены снизятся, уменьшиться инфляция? При отсутствии влияния спроса на цены, при монополизации...",1636972690
2097490,"При нынешней ""экономике"", развалу которой поспособствовала и эта малоувважаемая дама, удерживать инфляцию искусственно, все равно что пальцем *опу затыкать при поносе. Именно ее сомнительные методы и привели население к обнищанию. Так что за вопросы теперь к гражданам? Люди выживают, как могут. Пусть поблагодарит народ, что еще не идут на виновников обнищания с вилами и топорами.",1636972698
2097490,В нулевых с высокой инфляцией почему-то жилось лучше и сытнее.,1636972793
2097490,,1636972855
2097490,Гениально!,1636971821
2097490,"Я бы добавил, бедных людей делает совсем нищими.",1636971851
2097490,"Нам до инфляции в 4% мешают такие ""профи"", (как она) занимающие руководящие должности страны. 🤷🏻‍♂️",1636971970
2097490,"Забыла упомянуть, что беда от неё идёт....",1636972079
2097490,,1636972270
2097490,Капитан очевидность.,1636972425
2097490,"Увеличивая ставку, делая дороже кредиты, она серьёзно думает, что цены снизятся, уменьшиться инфляция? При отсутствии влияния спроса на цены, при монополизации...",1636972690
2097490,"При нынешней ""экономике"", развалу которой поспособствовала и эта малоувважаемая дама, удерживать инфляцию искусственно, все равно что пальцем *опу затыкать при поносе. Именно ее сомнительные методы и привели население к обнищанию. Так что за вопросы теперь к гражданам? Люди выживают, как могут. Пусть поблагодарит народ, что еще не идут на виновников обнищания с вилами и топорами.",1636972698
2097490,В нулевых с высокой инфляцией почему-то жилось лучше и сытнее.,1636972793
2097490,,1636972855
2097495,"руб им - разрубаем, свою долю капусты получаем..🤣",1636972320
2097495,"Как руководят ,такая и жизнь 👎👎👎",1636972721
2097495,"Правильно. Для повышения уровня жизни, надо создавать современные высокотехнологичные рабочие места. А где они? И кто их будет создавать? У Наибуллиной может кризис и прошел, а у нас он в самом разгаре. Эпидемия и ограничения для людей и бизнеса никуда не делись, только нарастают, а она говорит о сворачивании антикризисной поддержки. По-моему, ЦБ специально рушит экономику. Такое впечатление создается.",1636972981
2097495,ее когда то уберут?,1636974392
2097495,Сама же палки в колеса ставит...,1636976557
2097495,"Что делает твой муж в правительстве, кого и на какие денежные средства консультирует?????",1636986804
2097490,Гениально!,1636971821
2097490,"Я бы добавил, бедных людей делает совсем нищими.",1636971851
2097490,"Нам до инфляции в 4% мешают такие ""профи"", (как она) занимающие руководящие должности страны. 🤷🏻‍♂️",1636971970
2097490,"Забыла упомянуть, что беда от неё идёт....",1636972079
2097490,,1636972270
2097490,Капитан очевидность.,1636972425
2097490,"Увеличивая ставку, делая дороже кредиты, она серьёзно думает, что цены снизятся, уменьшиться инфляция? При отсутствии влияния спроса на цены, при монополизации...",1636972690
2097490,"При нынешней ""экономике"", развалу которой поспособствовала и эта малоувважаемая дама, удерживать инфляцию искусственно, все равно что пальцем *опу затыкать при поносе. Именно ее сомнительные методы и привели население к обнищанию. Так что за вопросы теперь к гражданам? Люди выживают, как могут. Пусть поблагодарит народ, что еще не идут на виновников обнищания с вилами и топорами.",1636972698
2097490,В нулевых с высокой инфляцией почему-то жилось лучше и сытнее.,1636972793
2097490,,1636972855
2097394,Ну и понятно почему так сильно противятся строительству крематория. Этож какие потери у бизнесменов,1636964191
2097394,Ага..,1636964480
2097394,"Просто Клондайк этот похоронный бизнес, с очень заманчивыми перспективами, учитывая состояние здравоохранения.",1636964934
2097394,Так это копейки!,1636965386
2097394,Индустрия смерти зарабатывает на смерти.,1636965937
2097394,Для москвичей нормальная цена! У них такие зарплаты за месяц у многих!,1636967608
2097394,власть сменим и кладбища вернем народу,1636982057
2097394,"Только они не пишут, что оф. Цена места на кладбище 1.5 миллиона",1637052209
2096895,"НИЖНИЙ НОВГОРОД, 14 ноября. /ТАСС/. Коечный фонд для зараженных коронавирусом в Нижегородской области сократили на 1 тыс. мест, сообщил на своей странице в Instagram замгубернатора региона, министр здравоохранения Давид Мелик-Гусейнов.",1636893989
2096129,"Россия снижает участие доллара в экономике. Так что цифры хоть и имеют значение, но по факту, ничего критичного в этом нет.",1636792359
2096129,"Просто вернули к прошлым значениям, так как крепкий рубль нам не выгоден сейчас",1636793242
2096129,"Греф с Набиулиной до сих пор празднуют, МВФ взял дело банков""российских"" под своё управление, а то мало ли что)))Пётр Первый ещё говорил: пьющему не верь!",1636793367
2096129,"люди с деньгами сбережения в рубле не держат. А тем у кого сбережений нет, пофигу какой будет курс 70, 90, или 100+",1636798117
2096129,"Чтобы рубль крепок был нужно укреплять экономику. Вот в Китае, Азербайджане сегодня как раз больше увлечены внутренней политикой, что и на международном уровне позволяет чувствовать себя уверенно.",1636816352
2096129,,1636885824
2095618,А если -честно?,1636734411
2095618,На молоко которого нет😄,1636734592
2095618,Дааааа Ужжжж...,1636737544
2095618,Слава «эффективным» менеджерам РФ,1636759537
2094601,а вот интересно что вы скажите про евро... долго он будет в ходу? а то европа развалится и еврикиками можно обклеивать комнаты?? доллар даже 1920 г входу и его принимают),1636659493
2093991,"""нет причин"", а брюхо с харей требуют и жаба душит, глядя на газо-нефтепроМЫ ☹",1636619181
2093991,"и чего? Ну сказали, дальше? Повысят, найдут в ФАС причины, почему это нужно було сделать",1636621081
2093991,"Давно известно, что в роисси цены растут просто так, без всяких причин.",1636629732
2093991,"Ну раз заговорили о тарифах, точно повысят.",1636633185
2091305,"👎🏻это 4,2 процента по облигациям больше доход , управляющие беспонтовые вообще",1636332760
2091305,А инфляция в стране годовая какая?.. 🤔,1636340284
2091015,"Когда рынок делает по 30%, а управляющая компания щедро начисляет клиенту 5% доходности, то у людей отпадает желание нести туда деньги.",1636313321
2088818,"Путинскую политику можно не прогнозировать, и так ясно что из года в год всегда будет все для народа дорожать, и будет высокая смертность , чтобы они ни делали , не работали как рабы на галерах , будет всегда еще хуже для народа , а олигархи будут богатеть из года в год",1635959640
2088818,,1635961116
2088818,"Вы называете то что лежит на полках колбасами, сырами, сливочными маслами? Серьёзно? Пальмовыми маслами, и на всё это, ретейл поднимает цену. Задушили агропром, сельскохозяйственные направления. Разложили по полкам магазинов своё гавно, а Росстат рассказывает как растут цены. Смешные",1635961557
2088818,"Ха, ха, ха! До 1%! Слышите! До 1%! Да уж заявите тогда не заморачиваясь, что инфляции вообще нет!",1636015287
2088058,"Потому что у кремлевских му даков даже собственные корма дорожают из-за дружков Вована, которые бегут все продавать заграницу😑",1635923972
2088058,,1635924219
2088058,Вместо 1000℅ прибыли стали получать 500.,1635924360
2088058,"Причина роста цен при нынешних обстоятельствах с углеводородами - ненасытность и скотство ""бизнес партнёров"" при попустительстве власти кремлёвской , которая как будто не при делах.",1635924473
2088058,"а то, что у фермеров в некоторых регионах с 1 ноября (по 1 марта ориентировочно) перестали закупать молоко, это на подорожание никак не сказывается?",1635924537
2088058,А есть ли молоко в этой продукции 🤣,1635925228
2088058,"так может нужно с сетями вести диалог? Молоко у фермеров в закупке копейки стоит, а на прилавке превращается в 70-80 руб/литр",1635926101
2088058,Пустите на рынок беларусов без ограничений и квакушки свои закроют,1635926547
2088058,"Если подорожает молоко,то цены на другую продукцию снизятся",1635930490
2086028,"Ну-ка ну-ка, поподробнее на счёт снижения и роста",1635710672
2086028,Интересно рост реальных зарплат это про кого?В каких сферах происходит рост?,1635710888
2086028,"средний класс об этом знает?
или просто в гулаге выживает?",1635711089
2086028,Не хреном единым жив человек. Решили потратиться и на соль.,1635711757
2086028,,1635712391
2086028,срочно потребляют пока еще можно чтото потребить по вменяемым ценам. заходишь на вайлдберис а там новые шмотки уже в 2 раза дороже прошлогодних коллекций и понимаешь что если прям щас не скупишь все что осталось своего размера то в следующем году не во что одеться будет.,1635713169
2086028,"""потребление подогрело восстановление..."" Вы эти сказки дуракам рассказывайте!",1635743128
2085881,сегодня банки выступают как американские горки(((((( а еще могут исчезнуть и не факт что вернешь свое родное в полном объеме((((,1635684567
2085881,,1635684929
2085881,,1635685367
2085881,"Какая нафуй щедрость банков , информация 8/ в месяц.👎👎👎",1635689152
2085881,Нет смысла малые деньги держать в банках. А больших у меня и нет,1635693494
2085881,Херня! Реальная инфляция выше 8% и все это хорошо знают!,1635699601
2085834,"На других весах – рекордные темпы строительства жилья в России, причём половина из них частные дома и коттеджи.",1635678900
2085834,"Один богатый человек объяснил свой успех- я никогда не покупаю, когда все покупают и не продаю, когда все продают",1635679690
2085465,"Ну молодцы что скажешь. Кудрин правда с высокой вероятностью опять скажет что бюджет не исполнен. А Медведев, что ""денег нет""",1635597355
2085465,пришло время очередных сказок,1635597397
2085465,Не убедительно,1635597437
2085465,Но только надо потерпеть.,1635597596
2085465,"Стоит отметить, что Россия тест-системы в рамках форума дает, Нууу Путин это и отметил в рамках форума",1635598544
2085465,Конечно! Столько налогов сдирать,1635599081
2085465,"Что, теперь вернёт украденные у народа пенсии за пять лет?",1635599303
2085465,"А что не так с рынком труда было(ну, кроме падения зп и роста цен на еду в 2 раза?)",1635599304
2085465,"Бюджет профицитный, инфляция официальная больше 7%, а пенсии аж на целых 5,9% поднимут, душевные наши!",1635601884
2085507,"Экспертам убедительная просьба не беспокоить. Сосите в своём экспертном миру, подальше от этого безумного-безумного мира.",1635604137
2084818,"В России висти в воздухе все — и живем, ничего же !!! Нас травят — мы живем",1635527576
2084517,"хм, ростелеком не лопнет? цены у них высокие, а сервис так себе.. а может телеком является необоснованной затратой для населения, у которого зарплаты не пересматриваются.",1635467122
2084517,АС Пушкин попал в долговую яму (поэт умер от раны после дуэли - за лечение не мог платить),1635477023
2084517,Почему-то Мегафон и МТС не жалуются. А у госкомпаний вечные проблемы. Идите уже в народное хозяйство.,1635477037
2084517,"Если не ошибаюсь, местные операторы арендуют часть мощности для своего трафика у Ростелекома.",1635482500
2084517,Ростелеком отстой!,1635494901
2083478,Работодатели считают по иному…,1635358529
2083478,Это процент жадности торгашей и он ничем не ограничен! Мало того закон даже разрешает поднятие цен раз в год!,1635360098
2083478,Процентов 40+ инфляция за этот год,1635364587
2083478,"Друзья, у меня складывается впечатление (может я ошибаюсь), но до простого народа есть дело только ПРИЛЕПИНЦАМ! И это не только в отношении несправедливых цен на ГСМ и продуктов первой необходимости, поддержки погибшим, раненым и плененным защитникам Донбасса — России, поиск и восстановление захоронений защитников нашей Родины, отстаивания прав русскоязычных и всех ощущающих себя Русскими за пределами Отечества, но и во всем, что касается бед, невзгод, испытаний простого народа, нарушения его прав и интересов.",1635370534
2083478,"А пенсию хотят добавить ниже 7% , где справедливость вашу Путинскую мать.",1635415465
2083478,Работодатели считают по иному…,1635358529
2083478,Это процент жадности торгашей и он ничем не ограничен! Мало того закон даже разрешает поднятие цен раз в год!,1635360098
2083478,Процентов 40+ инфляция за этот год,1635364587
2083478,"Друзья, у меня складывается впечатление (может я ошибаюсь), но до простого народа есть дело только ПРИЛЕПИНЦАМ! И это не только в отношении несправедливых цен на ГСМ и продуктов первой необходимости, поддержки погибшим, раненым и плененным защитникам Донбасса — России, поиск и восстановление захоронений защитников нашей Родины, отстаивания прав русскоязычных и всех ощущающих себя Русскими за пределами Отечества, но и во всем, что касается бед, невзгод, испытаний простого народа, нарушения его прав и интересов.",1635370534
2083478,"А пенсию хотят добавить ниже 7% , где справедливость вашу Путинскую мать.",1635415465
2082260,Американская подстилка,1635213949
2082260,Роставщики!Люмпены!,1635237185
2080501,"нерусскм ни чего не продавать, а тех русских которые на нерусские деньги для нерусских хотят что то купить- к стенке и станет ляпота",1634934251
2080501,Че еще ждать от автономной конторы - че хотят то и творят,1634935081
2080501,"А пенсии аж на целых 5,9% поднимут хлебосольные наши!",1634935863
2080501,Везде стремится к 0 у нас только к нулю политика,1634935871
2080151,"А помните как в августе гордились нулевой инфляцией? Даже дефляция была, кажется, 0.1%. Ой...",1634905723
2080151,Ожидал +1%,1634907453
2080151,Аналитики на зарплате неугадывают!,1634907493
2080088,,1634899287
2080088,От обещанных 25 миллионов новых рабочих мест к официальной инфляции - 8 процентов. Такой обещанный прорыв плешивой кремлевской банды🤣🤣🤣🤣,1634899356
2080088,,1634899287
2080088,От обещанных 25 миллионов новых рабочих мест к официальной инфляции - 8 процентов. Такой обещанный прорыв плешивой кремлевской банды🤣🤣🤣🤣,1634899356
2079887,"Во втором квартале 2021 года в России уволились 2,66 млн человек из средних и крупных компаний, что является рекордным показателем за последние девять лет.",1634869217
2079887,"Денег нет,а цены растут !!!",1634870284
2078841,Видели мы в магазинах ваши 7 процентов!,1634752388
2078841,Ребята вы о чем мясо за лето подорожало процентов на 20 - 25....,1634752393
2078841,Я призываю к миру ! Не надо взьёбыв*ть этих грёбаных уродов из ЦБ и ГД РФ,1634752752
2078841,новости из параллельной вселенной👽,1634753531
2078841,"Введение в заблуждение, как есть!",1634755734
2078841,И какое продолжение у этой новости? Набиулина как руководитель не справившийся второй год с поставленной задачей и не выполнивший KPI уйдёт в отставку?,1634755924
2078841,В магазины не хочется идти! Каждую неделю цены все выше и выше! Безумие какое-то! Вспомнились лихие 90ые!,1634761585
2077918,,1634699576
2077918,Вот тебе и инфляция в 7%🤣,1634703454
2077918,Пишите прямо: Выборы того же мэра.,1634705525
2077918,"Когда в следующий раз чиновника вам скажут, что нет денег - вспоите, сколько они тратят на выборы!",1634708943
2077918,а если выборы сделать электронные на 100 % на тверской установить единственный пункт голосования и каждый избиратель будет приходить и нажимать кнопку За или Против Собянина. можно будет так нормально сэкономить.,1634714077
2077918,"Замечу интересную новость… выборы мера, во многих регионах уже много лет граждан лишили этой возможности",1634759802
2076651,,1634573112
2076651,"За счет инфляции, которая в разы больше",1634573333
2076651,Как по нотам поет😃,1634573589
2076651,"Ну и? Это плохо, что ВВП вырос?))",1634573632
2076651,"Что-то он как обычно, как и все они курят!)))",1634574241
2076651,"Мы, как всегда очень верим!",1634574808
2076651,"Ох, уж этот Мишуткин! 🙄 То Медведев, теперь Мишуткин ...",1634575160
2076651,Фото прям как лапшу с ушей снимает🤣🤣🤣,1634575515
2076651,Это с учётом инфляции то?,1634575779
2076651,"Скидка по промокоду магазина Ozon от 2500 рублей уже зарегистрированным пользователям или 300 рублей при регистрации - новым пользователям !!!! 
 
OZONFB5J3M",1634576913
2076651,,1634573112
2076651,"За счет инфляции, которая в разы больше",1634573333
2076651,Как по нотам поет😃,1634573589
2076651,"Ну и? Это плохо, что ВВП вырос?))",1634573632
2076651,"Что-то он как обычно, как и все они курят!)))",1634574241
2076651,"Мы, как всегда очень верим!",1634574808
2076651,"Ох, уж этот Мишуткин! 🙄 То Медведев, теперь Мишуткин ...",1634575160
2076651,Фото прям как лапшу с ушей снимает🤣🤣🤣,1634575515
2076651,Это с учётом инфляции то?,1634575779
2076651,"Скидка по промокоду магазина Ozon от 2500 рублей уже зарегистрированным пользователям или 300 рублей при регистрации - новым пользователям !!!! 
 
OZONFB5J3M",1634576913
2076412,Зато рост коррупции и воровства зашкаливает,1634553615
2076412,при инфляции больше 7% этот рост опять отрицательный,1634556323
2076412,Отрицательный рост😄,1634557068
2076412,"Он забыл прибавить, что этот рост посчитает Росстат! А как ""считает"" Росстат мы знаем по, типа, ""годовой инфляции всего в 5-6%""!",1634557319
2076293,"Ну зато рекордные урожаи зерновых культур. 
И вообще экспорт. 
И больше стали сеять рожь",1634542577
2076293,Овёс нынче дорог☝,1634542686
2076293,Это неминуемо,1634542850
2076293,Из российского магазина фото не нашлось?),1634543659
2076293,"Больше сеем, большие урожаи а когда посадки будут",1634543967
2076293,Опять Коммерсант формирует азартный спрос!,1634546042
2076293,"А новость проверенная,или как картинка не понятно из какого зарубежья",1634546157
2076293,"Хлопья растут в цене постоянно, покупаем внуку на завтрак! Впрочем и всё остальное дорожает! Похоже, мы вступаем в период высокой инфляции!",1634552255
2076293,"А вы посмотрите на сроки изготовления и сроки годности, все ПОЧТИ просроченное. Никто ничего не берет, покупателей почти нет, ясно что приходится цены повышать, чтобы было на зарплату, на аренду, на транспортировку",1634555089
2076293,Овсянка не вкусная),1634567768
2074380,,1634270421
2074380,Жизнь в России вообще становится дорогим удовольствием.,1634275569
2073842,Единственная причина росту это то что банк филиал МВФ,1634177297
2073842,"Набиулина, как настоящая подпиносовского ВУЗ-за выпускница, разгоняет инфляцию и гробит страну. Как ушили во ВШЭ",1634195632
2073842,вот просто!,1634209520
2073842,Единственная причина росту это то что банк филиал МВФ,1634177297
2073842,"Набиулина, как настоящая подпиносовского ВУЗ-за выпускница, разгоняет инфляцию и гробит страну. Как ушили во ВШЭ",1634195632
2073842,вот просто!,1634209520
2072512,"Да, очередной бред царька... Олигархов и бизнесменов сажать не нужно, они ни в чем не виноваты... Как и чинуши...",1634045677
2072512,"Доходы формируют сами граждане, как формируют и само государство и его бюджет. Если граждане работать не умеют, не хотят или еще что то - денег взять государству неоткуда. В России нельзя зарегистрировать и открыть бизнес? Можно. Все зависит исключительно от граждан",1634045719
2072512,"Предложил. Даже не пообещал, как с пенсионным возрастом",1634045771
2072512,А как на счет индексации по факту пенсий и возврата индексации рабочим пенсионерам? Даже и не вспоминает про них...,1634045777
2072512,А индексация зарплат будет ? За этим будут следить ? Причем тут материнский капитал ...как он улучшит доходы населения ?,1634045863
2072512,🤣,1634046150
2072512,"Ха-ха, как ни новость от коммерсанта то два три лайка. Бедняги. 🤣",1634046248
2072512,Мели Емеля.... 😄,1634046303
2072512,"Какие граждане, такие и доходы.",1634046496
2072512,,1634046511
2072281,С подорожавших продуктов (и других товаров) — увеличиваются и налоги. То есть сплошные плюсы для бюджета!,1634035285
2072281,"Да тихий ужас... и это прогноз только официальной инфляции. Что уж говорить о реальной. Бедные пенсионеры с индексацией пенсий на 5,9%!",1634035441
2072281,"Минэкономики только и способно, что прогнозы выдавать. С такой работой любая бабка на лавочке у подъезда справится, за 10 тыщ в месяц",1634036437
